app_id	nb_instances	core	memory	inter_degree	inter_aff
7709	4	2	8	0	[]
7710	2	1	8	0	[]
7711	2	1	1	0	[]
7712	2	1	8	0	[]
7713	2	1	8	1	[(4412, 1)]
7714	2	1	8	0	[]
7715	1	1	8	0	[]
7716	4	3	32	49	[(3368, 1), (7626, 2), (5080, 1), (6061, 1), (3284, 1), (2739, 1), (3241, 1), (3414, 1), (7045, 2), (4661, 2), (8587, 2), (1741, 2), (3942, 2), (5135, 2), (2851, 1), (8347, 2), (7217, 2), (1328, 2), (5363, 2), (3117, 1), (4221, 1), (6381, 2), (4520, 2), (7392, 2), (4994, 2), (1637, 1), (4014, 2), (6185, 2), (273, 1), (4210, 2), (4275, 2), (5420, 2), (8834, 2), (80, 2), (4550, 1), (2175, 2), (6034, 2), (6385, 2), (7555, 2), (3321, 1), (4048, 2), (5905, 2), (8707, 2), (3039, 1), (4630, 2), (8162, 1), (6082, 1), (6060, 2), (4710, 2)]
7717	1	4	8	0	[]
7718	2	1	2	0	[]
7719	3	2	8	0	[]
7720	2	1	8	0	[]
7721	1	1	8	0	[]
7722	1	1	16	0	[]
7723	2	1	2	0	[]
7724	6	2	8	2	[(7369, 2), (3336, 2)]
7725	2	1	8	0	[]
7726	2	1	8	0	[]
7727	4	6	8	1	[(5847, 2)]
7728	1	1	8	0	[]
7729	1	4	8	0	[]
7730	2	1	8	0	[]
7731	1	2	8	0	[]
7732	6	2	8	0	[]
7733	401	6	8	34	[(9049, 0), (1855, 0), (9035, 0), (6269, 0), (6659, 0), (5525, 1), (8194, 0), (5028, 0), (5983, 0), (208, 0), (8842, 0), (4801, 0), (7636, 2), (3845, 0), (798, 0), (459, 1), (7214, 0), (6964, 0), (4743, 0), (8767, 0), (1525, 2), (1024, 0), (6838, 0), (7738, 0), (8756, 0), (6408, 0), (1766, 0), (4858, 2), (1599, 0), (4223, 2), (1518, 0), (1781, 0), (4568, 0), (6611, 0)]
7734	7	2	8	12	[(80, 0), (2616, 0), (3077, 0), (7217, 0), (6269, 0), (5022, 0), (3414, 0), (6406, 0), (5490, 0), (6381, 0), (1728, 0), (312, 0)]
7735	8	2	8	1	[(7889, 2)]
7736	10	4	8	3	[(6807, 2), (7863, 2), (5102, 1)]
7737	3	1	8	0	[]
7738	5	3	8	1	[(798, 0)]
7739	1	1	1	1	[(798, 0)]
7740	12	6	8	10	[(3070, 2), (8767, 2), (2033, 1), (6694, 2), (4877, 2), (3327, 2), (2143, 2), (2129, 1), (6201, 1), (7574, 0)]
7741	2	1	8	0	[]
7742	2	1	8	1	[(4300, 0)]
7743	2	1	8	0	[]
7744	2	1	8	1	[(6659, 0)]
7745	2	1	8	0	[]
7746	1	1	1	0	[]
7747	10	2	8	1	[(6414, 2)]
7748	2	4	8	0	[]
7749	2	1	8	0	[]
7750	1	1	8	0	[]
7751	1	1	8	0	[]
7752	2	1	8	0	[]
7753	2	1	8	0	[]
7754	22	1	8	5	[(4825, 0), (147, 0), (798, 0), (4221, 0), (782, 0)]
7755	1	1	8	0	[]
7756	1	1	6	0	[]
7757	2	1	8	0	[]
7758	7	1	8	0	[]
7759	3	1	8	3	[(289, 2), (2061, 2), (7935, 2)]
7760	1	3	10	0	[]
7761	1	6	8	0	[]
7762	3	1	8	0	[]
7763	1	1	8	2	[(7067, 0), (3321, 2)]
7764	8	2	8	0	[]
7765	2	1	8	0	[]
7766	1	1	8	0	[]
7767	2	1	1	0	[]
7768	7	4	8	2	[(5034, 2), (4341, 1)]
7769	1	1	8	0	[]
7770	4	1	2	0	[]
7771	2	1	8	0	[]
7772	10	4	16	9	[(4825, 0), (8347, 0), (851, 0), (8138, 0), (2742, 0), (1059, 0), (6381, 0), (22, 0), (6408, 0)]
7773	5	1	8	0	[]
7774	2	1	8	1	[(798, 0)]
7775	2	1	8	0	[]
7776	8	1	8	0	[]
7777	2	1	16	0	[]
7778	21	2	16	2	[(4825, 2), (4210, 0)]
7779	1	4	8	2	[(80, 1), (1998, 2)]
7780	2	5	8	1	[(798, 0)]
7781	2	1	5	0	[]
7782	1	1	8	0	[]
7783	6	2	8	0	[]
7784	4	1	8	0	[]
7785	2	1	8	0	[]
7786	2	4	8	0	[]
7787	1	1	16	0	[]
7788	1	1	8	0	[]
7789	2	1	8	0	[]
7790	1	1	8	0	[]
7791	1	1	8	0	[]
7792	14	2	8	0	[]
7793	6	1	8	1	[(4895, 0)]
7794	9	12	16	0	[]
7795	3	5	8	0	[]
7796	10	2	8	2	[(7368, 1), (8692, 2)]
7797	10	2	8	5	[(7691, 2), (5757, 1), (1919, 0), (1046, 2), (3896, 2)]
7798	16	3	8	0	[]
7799	2	2	8	9	[(7200, 1), (3676, 2), (5220, 2), (189, 2), (1104, 1), (4318, 2), (5557, 2), (1744, 2), (1537, 2)]
7800	3	1	1	1	[(798, 0)]
7801	1	1	8	0	[]
7802	20	6	8	0	[]
7803	2	2	8	1	[(798, 0)]
7804	2	1	8	0	[]
7805	25	2	8	5	[(8504, 1), (798, 0), (5011, 1), (6421, 0), (3183, 0)]
7806	2	1	6	0	[]
7807	1	1	8	0	[]
7808	6	1	8	0	[]
7809	8	1	8	1	[(798, 0)]
7810	2	4	8	0	[]
7811	3	1	8	0	[]
7812	2	1	8	1	[(798, 0)]
7813	7	4	16	1	[(3336, 0)]
7814	1	1	8	0	[]
7815	2	1	8	0	[]
7816	1	2	8	0	[]
7817	1	1	8	0	[]
7818	2	1	8	0	[]
7819	1	1	2	0	[]
7820	1	4	8	0	[]
7821	1	1	8	0	[]
7822	9	6	16	0	[]
7823	3	1	8	0	[]
7824	5	1	8	0	[]
7825	19	3	8	1	[(798, 0)]
7826	2	1	8	0	[]
7827	2	4	8	0	[]
7828	4	3	8	0	[]
7829	2	1	8	0	[]
7830	3	1	8	0	[]
7831	7	1	8	2	[(2143, 1), (5011, 1)]
7832	3	2	8	0	[]
7833	4	1	8	0	[]
7834	4	4	8	0	[]
7835	1	1	8	0	[]
7836	4	2	8	2	[(4581, 2), (1919, 0)]
7837	1	1	2	0	[]
7838	1	1	8	0	[]
7839	2	4	8	0	[]
7840	2	1	8	0	[]
7841	2	1	8	0	[]
7842	3	2	8	4	[(4522, 2), (570, 2), (234, 1), (3487, 1)]
7843	1	1	8	0	[]
7844	3	2	8	1	[(1426, 1)]
7845	6	1	8	1	[(303, 1)]
7846	1	1	2	0	[]
7847	2	1	8	0	[]
7848	1	1	8	0	[]
7849	1	1	8	0	[]
7850	2	1	2	0	[]
7851	2	1	8	0	[]
7852	1	2	8	0	[]
7853	22	1	8	11	[(1241, 0), (9283, 0), (1708, 0), (8938, 0), (2653, 2), (7248, 1), (8195, 1), (1702, 1), (7820, 2), (1866, 1), (3971, 1)]
7854	1	2	8	0	[]
7855	2	1	8	0	[]
7856	2	1	8	0	[]
7857	3	1	8	0	[]
7858	2	2	8	0	[]
7859	1	4	8	0	[]
7860	1	1	8	0	[]
7861	5	1	8	0	[]
7862	2	1	8	0	[]
7863	6	1	8	0	[]
7864	8	1	8	2	[(909, 1), (7805, 2)]
7865	1	1	8	0	[]
7866	3	1	8	0	[]
7867	2	1	7	0	[]
7868	3	1	8	0	[]
7869	5	1	8	0	[]
7870	4	2	8	0	[]
7871	6	2	8	1	[(798, 0)]
7872	2	4	8	2	[(3286, 0), (3242, 2)]
7873	6	1	8	0	[]
7874	20	6	8	7	[(7980, 1), (3349, 2), (6139, 2), (8776, 1), (3107, 2), (6421, 2), (3468, 2)]
7875	2	4	8	0	[]
7876	1	12	8	0	[]
7877	3	1	8	0	[]
7878	1	2	8	0	[]
7879	3	2	8	0	[]
7880	49	6	8	3	[(6659, 0), (2529, 1), (8701, 1)]
7881	2	1	8	0	[]
7882	2	1	8	0	[]
7883	2	1	8	0	[]
7884	1	1	1	0	[]
7885	3	1	8	0	[]
7886	1	1	8	0	[]
7887	16	2	8	7	[(4706, 0), (3846, 0), (8528, 0), (5691, 0), (955, 0), (7741, 0), (5847, 0)]
7888	1	1	8	0	[]
7889	429	12	16	21	[(5522, 0), (2887, 1), (688, 0), (6659, 0), (1062, 1), (1624, 0), (6250, 0), (2529, 2), (6281, 0), (1932, 1), (2668, 0), (562, 0), (3964, 2), (6408, 0), (575, 0), (2220, 2), (737, 1), (4080, 0), (5958, 1), (5172, 2), (3510, 2)]
7890	3	2	8	1	[(1243, 1)]
7891	3	1	8	0	[]
7892	3	2	8	0	[]
7893	1	2	8	29	[(6814, 0), (2533, 0), (5307, 0), (875, 0), (3711, 0), (4646, 0), (2138, 0), (1506, 0), (6689, 0), (5107, 0), (7452, 0), (7770, 0), (6007, 0), (7262, 0), (1354, 0), (8136, 0), (2644, 0), (321, 0), (4045, 0), (7556, 0), (3558, 0), (7766, 0), (3004, 0), (8607, 0), (2172, 0), (5661, 0), (6020, 0), (1839, 0), (1014, 0)]
7894	2	1	8	0	[]
7895	2	2	2	0	[]
7896	1	1	2	0	[]
7897	1	1	1	0	[]
7898	1	1	8	0	[]
7899	4	1	8	0	[]
7900	2	1	2	0	[]
7901	1	1	6	0	[]
7902	1	1	1	0	[]
7903	1	1	4	0	[]
7904	2	1	8	0	[]
7905	6	1	8	1	[(1949, 2)]
7906	1	1	8	0	[]
7907	2	2	8	0	[]
7908	2	4	8	0	[]
7909	1	2	8	0	[]
7910	1	4	8	0	[]
7911	3	2	8	3	[(725, 2), (3731, 2), (7465, 1)]
7912	1	1	8	0	[]
7913	2	4	8	0	[]
7914	4	1	8	8	[(5028, 2), (7261, 0), (7555, 2), (3654, 0), (456, 0), (6269, 0), (6694, 2), (6381, 0)]
7915	2	1	8	0	[]
7916	10	1	8	9	[(6925, 1), (4570, 0), (2141, 1), (7178, 1), (5813, 2), (2874, 0), (3851, 0), (6496, 1), (8164, 0)]
7917	2	1	8	0	[]
7918	2	1	8	0	[]
7919	27	4	8	8	[(2165, 0), (5616, 2), (8360, 0), (2069, 1), (7318, 1), (3778, 0), (842, 2), (8645, 2)]
7920	2	1	8	0	[]
7921	2	2	8	0	[]
7922	2	1	2	1	[(6659, 0)]
7923	2	4	8	0	[]
7924	4	1	6	0	[]
7925	1	2	8	0	[]
7926	2	2	8	0	[]
7927	6	1	8	1	[(6622, 1)]
7928	90	2	8	15	[(2458, 1), (365, 0), (1287, 0), (2649, 0), (3270, 0), (3077, 0), (5022, 0), (5944, 1), (8155, 0), (798, 0), (1051, 0), (2739, 2), (6659, 0), (8223, 0), (3393, 1)]
7929	1	1	8	0	[]
7930	3	4	8	1	[(1336, 0)]
7931	2	1	8	0	[]
7932	10	1	8	197	[(4503, 0), (6307, 0), (2533, 0), (8477, 0), (5687, 0), (8172, 0), (6979, 0), (8641, 0), (1438, 0), (774, 0), (725, 0), (6883, 0), (3907, 0), (8663, 0), (602, 0), (7798, 0), (555, 0), (1509, 0), (1541, 0), (3899, 0), (7401, 0), (3655, 0), (7087, 0), (7385, 0), (7919, 0), (9300, 0), (1624, 0), (2874, 0), (9110, 0), (4868, 0), (1144, 0), (3235, 0), (959, 0), (6925, 0), (7064, 0), (302, 0), (5463, 0), (6870, 0), (6028, 0), (4814, 0), (6055, 0), (7808, 0), (6151, 0), (4083, 0), (1429, 0), (7222, 0), (4453, 0), (3036, 0), (2217, 0), (5522, 0), (5513, 0), (2784, 0), (6051, 0), (4855, 0), (2693, 0), (6858, 0), (3815, 0), (8101, 0), (2487, 0), (368, 0), (4129, 0), (2831, 0), (7998, 0), (3885, 0), (6553, 0), (3821, 0), (430, 0), (548, 0), (5243, 0), (5306, 0), (317, 0), (5132, 0), (2029, 0), (8950, 0), (8665, 0), (3030, 0), (6375, 0), (7121, 0), (8005, 0), (7524, 0), (9066, 0), (8643, 0), (1757, 0), (4038, 0), (6657, 0), (5665, 0), (4973, 0), (5670, 0), (8068, 0), (1449, 0), (7077, 0), (8360, 0), (1296, 0), (5864, 0), (1348, 0), (8483, 0), (2953, 0), (2313, 0), (5876, 0), (4076, 0), (2330, 0), (6606, 0), (4978, 0), (4170, 0), (4179, 0), (4459, 0), (961, 0), (1001, 0), (135, 0), (5609, 0), (2178, 0), (8805, 0), (8145, 0), (144, 0), (7894, 0), (7038, 0), (2160, 0), (1077, 0), (1343, 0), (8356, 0), (3894, 0), (1418, 0), (558, 0), (4058, 0), (616, 0), (3851, 0), (4949, 0), (6744, 0), (6077, 0), (7288, 0), (3985, 0), (224, 0), (9040, 0), (3936, 0), (6081, 0), (6096, 0), (8122, 0), (8700, 0), (6556, 0), (3054, 0), (8100, 0), (3578, 0), (1901, 0), (7916, 0), (7369, 0), (67, 0), (5337, 0), (1483, 0), (8243, 0), (7776, 0), (8460, 0), (2937, 0), (3101, 0), (4071, 0), (5222, 0), (3561, 1), (7956, 0), (310, 0), (5912, 0), (8996, 0), (7939, 0), (7576, 0), (4606, 0), (5503, 0), (5220, 0), (8793, 0), (6112, 0), (2618, 0), (1391, 1), (5552, 0), (8855, 0), (2561, 0), (6829, 0), (791, 0), (3686, 0), (7652, 0), (5341, 0), (5515, 0), (6164, 0), (8061, 0), (2773, 0), (4114, 0), (8073, 0), (8669, 0), (2876, 0), (1876, 0), (1674, 0), (6726, 0), (8821, 0), (8180, 0), (2194, 0), (6075, 0), (8548, 0), (798, 1), (5722, 0), (8381, 0), (1834, 0)]
7933	1	1	8	0	[]
7934	2	1	8	0	[]
7935	175	4	16	8	[(8822, 0), (2485, 1), (9089, 1), (798, 0), (4039, 0), (6659, 0), (6421, 0), (95, 2)]
7936	2	1	8	1	[(3904, 2)]
7937	1	4	8	0	[]
7938	3	4	8	0	[]
7939	6	2	3	5	[(3286, 1), (1858, 1), (6701, 2), (6935, 0), (1930, 1)]
7940	4	1	8	0	[]
7941	1	1	2	0	[]
7942	7	1	8	0	[]
7943	2	1	3	0	[]
7944	2	1	8	0	[]
7945	12	1	8	2	[(2033, 1), (798, 0)]
7946	2	1	8	0	[]
7947	4	1	8	0	[]
7948	2	1	8	1	[(6281, 2)]
7949	1	1	8	0	[]
7950	2	4	8	0	[]
7951	2	1	8	0	[]
7952	1	1	8	0	[]
7953	1	1	8	0	[]
7954	1	4	8	0	[]
7955	2	1	8	0	[]
7956	6	1	8	5	[(3220, 1), (5522, 2), (19, 1), (4996, 1), (7887, 0)]
7957	13	5	8	2	[(357, 2), (5101, 0)]
7958	2	1	8	0	[]
7959	7	6	8	31	[(6405, 0), (6180, 0), (5691, 0), (7457, 0), (6448, 2), (3050, 0), (4530, 0), (3878, 0), (8300, 0), (1961, 0), (4505, 1), (2708, 0), (8852, 0), (8837, 0), (4028, 0), (3954, 0), (4652, 0), (1956, 2), (2488, 2), (1923, 0), (1747, 0), (2949, 0), (7276, 0), (8061, 0), (1841, 0), (4114, 0), (278, 0), (4261, 0), (1066, 1), (1958, 0), (5762, 0)]
7960	15	1	8	4	[(7085, 0), (4749, 0), (6911, 0), (147, 0)]
7961	3	1	8	0	[]
7962	3	1	8	0	[]
7963	90	2	8	13	[(7019, 1), (1884, 0), (473, 0), (8155, 2), (8347, 0), (82, 0), (6076, 0), (3422, 2), (6711, 1), (7402, 2), (8223, 0), (8120, 2), (1546, 0)]
7964	2	6	8	0	[]
7965	2	1	8	0	[]
7966	2	1	2	0	[]
7967	2	1	1	0	[]
7968	3	2	8	0	[]
7969	1	1	1	0	[]
7970	30	1	8	10	[(2166, 0), (8062, 2), (2098, 0), (7426, 0), (8804, 2), (4210, 2), (9084, 0), (8223, 2), (4667, 0), (6381, 2)]
7971	2	1	16	0	[]
7972	2	2	8	1	[(4147, 2)]
7973	2	1	7	0	[]
7974	3	5	8	0	[]
7975	1	2	8	0	[]
7976	2	1	8	0	[]
7977	2	1	8	0	[]
7978	2	2	1	0	[]
7979	3	2	8	0	[]
7980	55	5	16	14	[(3414, 0), (7261, 0), (8115, 0), (3654, 0), (8137, 2), (4169, 0), (6304, 0), (9145, 0), (4210, 0), (8538, 2), (2353, 1), (8834, 0), (456, 0), (6408, 0)]
7981	3	8	16	1	[(798, 0)]
7982	2	1	8	0	[]
7983	1	1	1	0	[]
7984	2	1	2	0	[]
7985	2	1	8	1	[(7574, 0)]
7986	2	1	1	0	[]
7987	7	2	8	0	[]
7988	4	1	8	0	[]
7989	1	4	8	0	[]
7990	4	1	8	1	[(1919, 0)]
7991	2	1	8	0	[]
7992	4	1	8	0	[]
7993	2	1	8	0	[]
7994	1	1	8	0	[]
7995	6	1	8	2	[(5570, 0), (3851, 1)]
7996	13	4	8	0	[]
7997	8	2	8	7	[(3220, 2), (7046, 2), (3349, 2), (3654, 1), (4847, 2), (4996, 2), (7271, 0)]
7998	81	1	8	46	[(247, 0), (4352, 2), (5998, 2), (2964, 0), (6125, 2), (5, 0), (4198, 0), (1483, 2), (725, 2), (6790, 0), (135, 0), (4364, 2), (3247, 2), (4214, 0), (8155, 2), (6007, 1), (3636, 1), (1832, 1), (6819, 2), (1324, 1), (7248, 1), (2196, 2), (7260, 2), (6764, 2), (3191, 0), (3135, 2), (3653, 0), (6657, 2), (7196, 2), (3210, 0), (5120, 0), (596, 1), (7007, 2), (8102, 2), (7181, 1), (1243, 0), (6211, 1), (6344, 0), (4429, 2), (9123, 2), (5657, 0), (7481, 2), (7354, 2), (5438, 2), (4963, 0), (4420, 0)]
7999	1	1	8	0	[]
8000	1	1	8	0	[]
8001	1	1	6	0	[]
8002	10	2	8	1	[(2841, 0)]
8003	3	1	2	0	[]
8004	2	1	8	0	[]
8005	8	4	8	1	[(798, 0)]
8006	4	6	8	2	[(4966, 1), (1841, 2)]
8007	2	4	8	0	[]
8008	1	4	8	0	[]
8009	2	1	8	1	[(798, 0)]
8010	2	1	8	1	[(7286, 2)]
8011	3	1	8	1	[(798, 0)]
8012	1	1	1	0	[]
8013	2	1	1	0	[]
8014	10	1	8	22	[(9254, 0), (7892, 2), (6025, 2), (7686, 0), (2888, 0), (7368, 0), (3343, 0), (4825, 1), (401, 0), (8270, 1), (8199, 0), (4025, 2), (8842, 2), (7341, 0), (8767, 2), (5112, 0), (397, 0), (4268, 2), (3923, 2), (4071, 1), (4441, 2), (3349, 2)]
8015	2	1	8	4	[(880, 1), (2094, 1), (8155, 1), (69, 1)]
8016	1	1	8	0	[]
8017	26	4	8	5	[(4085, 0), (2917, 0), (8446, 1), (3952, 0), (1625, 2)]
8018	1	1	8	0	[]
8019	2	1	2	1	[(798, 0)]
8020	1	3	8	0	[]
8021	2	1	8	0	[]
8022	2	1	2	0	[]
8023	3	2	8	0	[]
8024	1	1	5	0	[]
8025	1	1	1	0	[]
8026	2	1	8	0	[]
8027	2	4	8	0	[]
8028	26	5	8	2	[(8296, 1), (7935, 2)]
8029	1	1	3	0	[]
8030	2	1	2	0	[]
8031	2	1	8	0	[]
8032	1	1	2	0	[]
8033	4	2	8	5	[(9216, 2), (4825, 2), (704, 2), (1059, 2), (473, 2)]
8034	2	1	2	1	[(1919, 0)]
8035	2	1	8	0	[]
8036	2	1	8	0	[]
8037	2	1	8	0	[]
8038	3	3	8	0	[]
8039	1	1	1	0	[]
8040	2	1	8	0	[]
8041	10	1	8	0	[]
8042	1	1	1	0	[]
8043	2	1	6	0	[]
8044	1	4	8	0	[]
8045	3	1	8	0	[]
8046	27	4	8	1	[(798, 0)]
8047	2	1	2	0	[]
8048	2	1	8	1	[(4412, 2)]
8049	3	1	1	0	[]
8050	1	1	1	0	[]
8051	6	4	8	0	[]
8052	7	1	8	0	[]
8053	21	6	8	0	[]
8054	1	1	8	0	[]
8055	2	2	8	0	[]
8056	2	1	8	0	[]
8057	6	3	8	0	[]
8058	2	1	2	0	[]
8059	2	4	8	0	[]
8060	2	1	8	0	[]
8061	44	3	16	25	[(4692, 1), (8761, 1), (5473, 1), (8593, 1), (5874, 2), (3476, 2), (431, 0), (5757, 2), (3800, 0), (7877, 2), (1, 2), (5113, 0), (9282, 0), (5022, 1), (807, 1), (6523, 2), (3593, 0), (1195, 0), (1483, 0), (3959, 0), (44, 1), (1874, 2), (20, 0), (2185, 0), (7367, 2)]
8062	1	1	8	0	[]
8063	2	1	8	0	[]
8064	2	1	8	0	[]
8065	2	4	8	0	[]
8066	1	2	8	0	[]
8067	1	1	8	0	[]
8068	2	1	3	0	[]
8069	43	6	8	11	[(7634, 1), (4825, 1), (3751, 0), (456, 0), (2333, 0), (798, 0), (5490, 0), (4048, 0), (6659, 0), (1919, 0), (22, 0)]
8070	4	1	8	0	[]
8071	1	1	2	0	[]
8072	4	1	8	0	[]
8073	6	2	8	1	[(2143, 2)]
8074	3	1	8	0	[]
8075	3	1	8	4	[(5677, 0), (6081, 1), (1391, 0), (3512, 0)]
8076	4	2	16	0	[]
8077	2	1	2	0	[]
8078	1	1	8	0	[]
8079	1	2	8	1	[(1087, 2)]
8080	2	1	8	1	[(1070, 2)]
8081	5	1	8	3	[(7980, 2), (3183, 2), (2767, 2)]
8082	1	1	1	0	[]
8083	1	1	8	0	[]
8084	2	1	8	0	[]
8085	6	1	8	1	[(8826, 2)]
8086	2	1	8	0	[]
8087	1	1	4	0	[]
8088	2	1	8	0	[]
8089	2	1	2	0	[]
8090	2	1	1	0	[]
8091	1	4	8	0	[]
8092	1	4	8	0	[]
8093	1	1	2	0	[]
8094	2	1	8	0	[]
8095	5	1	8	1	[(1919, 2)]
8096	1	4	8	1	[(798, 0)]
8097	2	2	8	0	[]
8098	1	1	8	0	[]
8099	4	1	8	0	[]
8100	5	2	8	0	[]
8101	8	3	8	0	[]
8102	2	1	4	0	[]
8103	1	1	8	0	[]
8104	3	1	8	0	[]
8105	2	4	8	0	[]
8106	36	2	8	32	[(701, 2), (945, 0), (3220, 1), (2887, 1), (3654, 0), (9077, 0), (1046, 0), (1051, 2), (3019, 1), (1388, 0), (6999, 0), (3469, 1), (7414, 0), (290, 2), (8842, 0), (3571, 1), (6381, 0), (2964, 0), (7338, 0), (2767, 1), (4749, 0), (3370, 0), (2143, 1), (4042, 1), (1405, 0), (4011, 0), (147, 0), (4911, 2), (798, 0), (1683, 1), (782, 2), (7599, 1)]
8107	2	1	8	0	[]
8108	1	1	8	0	[]
8109	3	1	8	1	[(1919, 0)]
8110	2	1	8	0	[]
8111	2	1	8	0	[]
8112	12	1	2	1	[(798, 0)]
8113	4	1	16	4	[(5929, 1), (4825, 2), (9052, 2), (3355, 1)]
8114	3	1	8	0	[]
8115	16	2	8	7	[(8412, 0), (1637, 0), (655, 0), (9145, 0), (7338, 0), (8287, 0), (577, 0)]
8116	2	1	8	1	[(7009, 1)]
8117	2	2	8	0	[]
8118	2	1	8	0	[]
8119	1	1	2	0	[]
8120	2	1	8	0	[]
8121	2	1	8	0	[]
8122	10	1	2	6	[(2917, 0), (5980, 0), (8723, 1), (2788, 0), (3935, 2), (7372, 1)]
8123	2	1	8	0	[]
8124	6	6	8	1	[(4941, 2)]
8125	2	1	8	0	[]
8126	26	2	8	1	[(798, 0)]
8127	2	1	8	0	[]
8128	4	3	8	0	[]
8129	10	6	8	1	[(4769, 0)]
8130	1	1	8	1	[(5053, 0)]
8131	5	2	8	2	[(4202, 1), (3682, 0)]
8132	10	5	8	0	[]
8133	2	2	5	1	[(798, 0)]
8134	2	1	8	0	[]
8135	2	1	8	1	[(6659, 0)]
8136	1	1	1	29	[(6814, 0), (2533, 0), (5307, 0), (875, 0), (3711, 0), (4646, 0), (2138, 0), (1506, 0), (6689, 0), (5107, 0), (7452, 0), (7770, 0), (6007, 0), (7262, 0), (1354, 0), (4045, 0), (2644, 0), (321, 0), (7556, 0), (3558, 0), (7766, 0), (3004, 0), (8607, 0), (7893, 0), (2172, 0), (5661, 0), (6020, 0), (1839, 0), (1014, 0)]
8137	4	3	8	1	[(6408, 0)]
8138	100	6	8	24	[(1416, 1), (27, 0), (6659, 0), (1983, 0), (8716, 0), (3108, 1), (3831, 2), (7289, 0), (8842, 0), (8223, 1), (8822, 0), (3569, 0), (1559, 2), (8955, 2), (3455, 2), (6408, 0), (3601, 2), (3048, 0), (3890, 0), (798, 0), (6680, 2), (3144, 2), (147, 0), (6628, 0)]
8139	28	6	8	6	[(7980, 1), (2767, 2), (704, 1), (3890, 1), (798, 0), (8223, 2)]
8140	4	1	8	0	[]
8141	3	6	2	0	[]
8142	6	1	8	0	[]
8143	2	1	2	0	[]
8144	103	6	8	8	[(5118, 0), (4170, 1), (844, 0), (5725, 2), (798, 0), (4811, 0), (6659, 0), (4736, 1)]
8145	2	6	8	0	[]
8146	3	1	8	0	[]
8147	2	1	8	0	[]
8148	23	3	8	0	[]
8149	4	1	4	0	[]
8150	2	4	8	0	[]
8151	5	1	8	0	[]
8152	5	1	8	0	[]
8153	3	1	8	2	[(8767, 1), (798, 0)]
8154	1	1	8	0	[]
8155	18	4	8	1	[(798, 0)]
8156	2	2	16	0	[]
8157	1	1	8	0	[]
8158	2	4	8	1	[(4436, 1)]
8159	2	1	8	0	[]
8160	1	4	8	0	[]
8161	2	1	8	0	[]
8162	1	2	16	62	[(3368, 2), (7626, 3), (3367, 3), (7716, 3), (6097, 3), (4608, 3), (7033, 3), (2739, 2), (3241, 2), (6385, 2), (6061, 1), (7045, 2), (4661, 2), (8587, 2), (1741, 2), (6831, 3), (5135, 2), (2851, 2), (8347, 3), (2049, 3), (7217, 2), (1328, 2), (5363, 2), (3117, 1), (7102, 3), (9031, 3), (3942, 3), (1606, 3), (6381, 2), (4520, 2), (7392, 3), (1637, 2), (4014, 3), (6185, 3), (273, 2), (4210, 2), (4275, 3), (5420, 2), (8834, 3), (1378, 3), (4037, 3), (2688, 3), (80, 2), (4994, 2), (2175, 2), (3928, 3), (6034, 2), (704, 3), (4011, 3), (6429, 3), (3270, 3), (4048, 0), (737, 3), (5905, 3), (6683, 3), (8707, 2), (3039, 1), (4630, 3), (3321, 1), (6060, 2), (7555, 2), (4710, 2)]
8163	1	4	8	1	[(5457, 0)]
8164	1	1	8	0	[]
8165	4	1	4	1	[(6659, 0)]
8166	13	1	8	4	[(5551, 2), (2889, 1), (8748, 0), (2194, 0)]
8167	1	1	8	1	[(6711, 1)]
8168	12	3	8	3	[(9254, 2), (7368, 1), (7686, 1)]
8169	2	1	1	0	[]
8170	4	1	8	0	[]
8171	5	3	24	0	[]
8172	26	4	8	3	[(7439, 0), (1070, 0), (608, 0)]
8173	2	1	3	0	[]
8174	1	4	8	0	[]
8175	1	1	8	0	[]
8176	2	1	8	1	[(798, 0)]
8177	2	4	8	0	[]
8178	1	2	8	0	[]
8179	1	4	8	0	[]
8180	3	1	8	0	[]
8181	1	1	8	0	[]
8182	2	1	1	0	[]
8183	1	1	8	0	[]
8184	1	1	8	0	[]
8185	3	1	8	0	[]
8186	2	1	8	0	[]
8187	2	1	8	0	[]
8188	2	1	8	0	[]
8189	1	1	8	0	[]
8190	2	2	8	2	[(6659, 0), (798, 0)]
8191	110	6	8	9	[(4998, 0), (4825, 0), (7261, 0), (2769, 1), (5112, 1), (2485, 0), (5022, 1), (7338, 0), (4667, 2)]
8192	1	3	3	0	[]
8193	1	1	2	0	[]
8194	18	2	8	0	[]
8195	2	1	8	0	[]
8196	2	1	8	0	[]
8197	4	1	8	0	[]
8198	4	2	8	1	[(6723, 1)]
8199	16	2	2	0	[]
8200	1	1	8	0	[]
8201	2	4	8	0	[]
8202	1	2	8	0	[]
8203	9	2	8	2	[(4993, 0), (4702, 0)]
8204	1	4	8	0	[]
8205	2	1	8	1	[(798, 0)]
8206	2	1	8	0	[]
8207	3	1	8	0	[]
8208	6	1	8	1	[(1919, 0)]
8209	8	1	8	1	[(1261, 0)]
8210	2	1	8	0	[]
8211	2	1	8	0	[]
8212	1	6	8	0	[]
8213	2	1	8	0	[]
8214	1	4	8	0	[]
8215	6	2	8	1	[(80, 2)]
8216	2	1	8	0	[]
8217	4	6	8	0	[]
8218	4	1	8	0	[]
8219	4	1	8	0	[]
8220	2	1	8	0	[]
